timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-27T16:21:37,codecarbon,3ac6cfa7-ec28-4ee3-a200-0056a51dfb44,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.692990404000057,0.0001158339628867,7.883620672292463e-06,42.5,0.0,10.0,0.0001580362350659,0.0004703645429579,3.7120410638889066e-05,0.0006655211886628,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:21:53,codecarbon,7e37b462-e658-40f8-92f7-09aaf13bb141,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.766172545000018,0.000110188987632,7.4622578935880816e-06,42.5,70.19602612300207,10.0,0.0001638791770583,0.000430707566788,3.850137814166412e-05,0.0006330881219879,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:36:06,codecarbon,04a48d3d-e2c1-44f7-bafc-f5a5cef15b5b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.010833923000064,0.0001071483925757,2.138334541161305e-05,42.5,941.1189704059312,10.0,5.805810065833094e-05,0.0005439379351499,1.3622421966667589e-05,0.0006156184577749,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:36:30,codecarbon,4c20a02b-87db-4208-8654-cf08da2eb096,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.73776982499976,0.0002083855570126,9.164731572905124e-06,42.5,0.0,10.0,0.0002192962732576,0.00092658824127,5.1389584941654845e-05,0.0011972740994692,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:36:54,codecarbon,e38f7984-01a9-4230-9d58-dbb05b7334ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.29726840400008,0.0001892321386144,8.486785698847742e-06,42.5,0.0,10.0,0.0002184990590249,0.000817533709582,5.11958358999967e-05,0.0010872286045069,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:37:13,codecarbon,1d0d37db-1ab5-4918-b247-e46d5cde46c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.244668905000253,0.0001566221018286,9.082349025748772e-06,42.5,455.5548247397205,10.0,0.0001795723880972,0.0006781216536079,4.217439741388743e-05,0.0008998684391191,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:37:23,codecarbon,9f36b7b8-80c9-4f1c-b99e-c90c7e84c5e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.932675305999965,7.477003555187559e-05,8.370396660634637e-06,42.5,0.0,10.0,9.85520156701612e-05,0.000307880246304,2.3157140794441808e-05,0.0004295894027686,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:37:40,codecarbon,fea3d121-df97-4783-9194-4f12e6731e8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.423881611999605,0.0001254187581564,8.131465302411573e-06,42.5,0.0,10.0,0.0001688661093972,0.000512049298528,3.967498653888823e-05,0.0007205903944641,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:37:55,codecarbon,5a175583-6050-474f-b093-6980c4a9cd65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.185684291000143,0.0001169003758412,8.24072871235435e-06,42.5,0.0,10.0,0.0001552693425847,0.000479893995026,3.648490048889244e-05,0.0006716482380996,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:38:12,codecarbon,5e5568df-0f6d-4376-a56c-ac3856efd7c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.685914534999938,0.0001384345347618,8.825404119914035e-06,42.5,0.0,10.0,0.0001678258422569,0.000588122970498,3.9423406502786895e-05,0.0007953722192577,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
2025-11-27T16:38:29,codecarbon,8e432c48-7712-45a7-b153-6261dbe44717,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.46752467899978,0.0001219079099718,7.881539709930232e-06,42.5,200.52659204147275,10.0,0.0001670623108326,0.0004941051175059,3.925147411388253e-05,0.0007004189024525,0.0,Spain,ESP,galicia,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.14,3.1.0,20,13th Gen Intel(R) Core(TM) i9-13900H,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,-8.4096,43.3699,15.474956512451172,machine,N,1.0,0.0,,
